file_name,url,audio_duration,uni,inference_transcript,inference_checkpoint-19000
STT_GR_0022_0090_784900_to_789000,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0022_0090_784900_to_789000.wav,4.1,འཁོར་གསུམ་རྣམ་པར་རྫས་ལེ་དེ་རེད། ཕྱག་རྒྱ་ཆེན་པོས་སྟོང་བའི་སྒོམ་བརྒྱག་རྒྱུ་དེ་རེད་རྫས།  ,ཁོང་གསུམ་རྣམ་པར་ད་པ་དེ་ན་དེ་རིང་ས་སྐྱ་མཁྱེན་པོའི་སྟོང་སྒོམ་བརྒྱག་བྱ་དེ་རེད་ཟེ།  ,འཁོར་གསུམ་རྣམ་པར་དག་པ་དེ་ལ་དེ་ནས་ཕྱག་རྒྱ་ཆེན་པོ་སྟོང་པའི་སྒོམ་བརྒྱག་རྒྱུ་དེ་རེད་ཟེར།
STT_GR_0022_0095_837800_to_843200,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0022_0095_837800_to_843200.wav,5.4,འཁོར་བ་གང་ལས་བྱུང་། འཁོར་བ་འཛིན་པ་ལས་བྱུང་རྫས། འཛིན་པ་སྡིག་པར་འཛིན་པ། གཉིས་སུ་འཛིན་པ་རྫས།  ,འཁོར་བ་གང་ལེས་སོང་། འཁོར་བ་འཛིན་པ་ལས་བཟོང་སྟེ། འཛིན་པ་ལདི་པར་འཛིན་པ། གཉི་སུ་འདི་པ་ཅི།  ,འཁོར་བ་གང་ལ་བྱུང་། འཁོར་བ་འཛིན་པ་ལས་བྱུང་། འཛིན་པ་བདེན་པར་འཛིན་པ། གཉིས་སུ་འཛིན་པ
STT_GR_0028_0095_729800_to_736800,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0028_0095_729800_to_736800.wav,7.0,དེ་ནས་དེ་ལ་ལུང་དང་རིགས་པ་གིས་གཞག་ན། ཕྱེད་གཅིག་གིས་སངས་རྒྱས་ཡིན་དང་མིན། བཀའ་བརྒྱུད་པའི་ལྟ་བ་ཁས་ལེན་དང་མི་ལེན་མང་པོ་ཡོད་རེད་དེ། ,དེ་ནས་དེ་ལ་ལོམ་དང་རིག་པ་གིས་གཡག་ན། ཚེ་ཅིག་གི་ཚངས་རྒྱས་ཡིན་དང་མིང་བཀའ་རྒྱོད་པའི་ལྟ་བ་ཁས་ལིན་དང་མི་ལིང་མང་པོ་ཡོད་རེད་དེ།  ,དེ་ནས་དེ་ལ་ལུང་དང་རིག་པས་བཞག་ན། ཚེ་གཅིག་གི་སངས་རྒྱས་ཡིན་དང་མིན་བཀའ་བརྒྱུད་པའི་ལྟ་བ་ཁས་ལེན་དང་མི་ལེན་མང་པོ་ཡོད་རེད་དེ།
STT_GR_0022_0148_1202100_to_1205812,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0022_0148_1202100_to_1205812.wav,3.712,ང་ཕྱི་པ་ཡིན་མ་རེད། ཁོ་ནང་པ་ཡིན། ང་ཡེ་ཤུ་ཡིན་བསམ་ཡ་གང་ཡང་ཡོད་མ་རེད། འཇིགས་སྐྲག་,ངགས་སེ་ཧ་ཡིན་མ་རེད། ཁོ་ལང་པ་ཡིན། ངག་ཡེ་ཤེས་ཡིན།་བསམ་ཉག་གང་ཡོང་མ་ྱུ་སྐྲག།  ,ང་ཕྱི་པ་ཡིན་མ་རེད། ཁོ་ནང་པ་ཡིན། ང་ཡེ་ཤུ་ཡིན། བསམ་རྒྱ་གང་ཡང་ཡོད་མ་རེད། འཇིགས་སྐྲག
STT_GR_0026_0077_744072_to_745672,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0026_0077_744072_to_745672.wav,1.6,འཆད་རྩོད་རྩོམ་གསུམ་ཡིན་ན་འདྲ།  ,བྱད་ཚོགས་རྩོམ་གསུམ་ཡིན་ན་འདྲ།  ,འཆད་རྩོད་རྩོམ་གསུམ་ཡིན་ནའང་སདྲ།
STT_GR_0026_0103_855900_to_858500,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0026_0103_855900_to_858500.wav,2.6,དེ་རེས་དེ་འདྲའི་ཚད་འདྲ་བཟུང་ནས་ད་དགའ་བ་བསྒོམ་མོ་རེད་རྫས།  ,དེ་རིང་དེ་སྒྲིས་ཚེབ་ལ་སོང་ང། ད་དགའ་དབང་སྒོར་མོ་རེད་དེ།  ,དེ་ནས་དེ་འདྲས་སེམས་ལ་བཟུང་ནས། ད་དགའ་བ་སྒོམ་དགོས་རེད་ཟེར།
STT_GR_0030_0048_191804_to_193947,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0030_0048_191804_to_193947.wav,2.143,མདུན་གྱི་ནམ་མཁའ་ལ་བསྒོམ། དེ་ནས་དེ་ལ་གསོལ་བ་འདེབས།  ,འདིན་ཀྱི་རནམ་ཁ་ལ་བསྒོམ། དེ་ནས་དེ་ལ་གསོལ་བ་འདིར།  ,མདུན་གྱི་ནམ་མཁའ་ལ་སྒོམ། ད་ནས་དེ་ལ་གསོལ་བ་འདེབས།
STT_GR_0026_0027_337800_to_347600,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0026_0027_337800_to_347600.wav,9.8,སུ་ཕུང་པོ་ལྔ་དེ་དེ་ནས་འབྱུང་བ་ལྔ་གི་རང་བཞིན་ཕུང་པོ་ལྔ་དེ་རྒྱལ་བ་རིགས་ལྔ། ནང་གི་དབང་པོ་ལྔ་དེ་ཡེ་ཤེས་ལྔ་གི་རང་བཞིན། གདོད་ནས་དག་པ་ཟེར། གསང་སྔགས་ལྟར་ལབ་ན།  ,སེ། ཕུང་པོ་ལྔས་དེ་དེ་ནས་འབྱོང་བ་ལྔ་གི་རང་རྒྱུན་ཡིན། ཕུང་པོ་ལྔ་དེ་རྒྱལ་བ་རིགས་ལྔ། ནང་ཉོན་མོངས་སྒང་དེ་ཡེ་ཤེས་ལྔ་གི་རང་རྒྱུན་ཡིན། སྡུག་ནས་དག་པ་དེ། གས་སྔགས་ྟ་བ་ནང།  ,ཕྱི་ཕུང་པོ་ལྔ་དེ་དེ་ནས་འབྱུང་བ་ལྔའི་རང་བཞིན། ཕུང་པོ་ལྔ་དང་རྒྱལ་བ་རིགས་ལྔ། ནང་ཉོན་མོངས་ལྔ་དེ་ཡེ་ཤེས་ལྔའི་རང་བཞིན། གདོད་ནས་དག་པ་ཟེར། གསང་སྔགས་ལྟ་བ་ན།
STT_GR_0026_0062_600300_to_604300,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0026_0062_600300_to_604300.wav,4.0,སྲོག་སྩོལ་ལོངས་སྐུ་ཟེར་ཨོ་ཚིག་གཅིག་རེད་ཟེར།  ,སྲོག་ཙོལ་ལོང་སྐོད་ཙེ། ཨོ་ཚིག་གཅིག་རེད་དེ།  ,སྲོག་རྩོལ་ལོངས་སྐུ་བརྫས་འོ་ཚིག་གཅིག་རེད་ཟེར
STT_GR_0026_0084_758952_to_760424,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0026_0084_758952_to_760424.wav,1.472,སངས་རྒྱས་ཀྱི་འཕྲིན་ལས་དངོས་གནས་དེ་རེད།  ,ས་རྒྱས་ཀི་འཕྲིན་ལས་དངོས་གནས་དེ་རེད།  ,སངས་རྒྱས་ཀྱི་འཕྲིན་ལས་དངོས་གནས་དེ་རེད།
STT_GR_0030_0090_324928_to_326784,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0030_0090_324928_to_326784.wav,1.856,བགེགས་དང་གོལ་ས་མི་འབྱུང་ཤོག་ཟེར། ,གེ་ད་སྒོ་ས། མིམ་ལྱོང་ཞོག་ོག་དེ།  ,གེགས་དང་གོལ་ས་མ་འབྱུང་ཤོག་ཟེར།་
STT_GR_0026_0008_92500_to_100700,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0026_0008_92500_to_100700.wav,8.2,དེ་ཡིན་ན། དེའི་ལྟར་དུ་ནས་དེ་ནས། རྩ་བའི་བླ་མའི་ཐུགས་སྟོང་ཉིད་སྙིང་རྗེ་ཟུང་དུ་འཇུག་པ་དེ་དང་། ང་ཚོ་གང་ཟག་རང་གི་བྱམས་སྙིང་རྗེ།,དེ་ཡིན་ན། དེའི་ལྟར་དོན་ལ་དེ་ནས། རྩ་བའི་བླ་མ་ཐོབ་སྟོང་ཉིད་སྙིང་ཀྱི་ཟོང་འདུ་རྒྱུག་པ་དེ་དང་། ང་ཚོ་གང་ཅག་རང་གི་ཟབ་ལྷིན་གི་ ,དེ་ཡིན་ན་དེ་ལྟར་དུ་ནི། རྩ་བའི་བླ་མའི་ཐུགས་སྟོང་ཉིད་སྙིང་རྗེ་ཟུང་དུ་འཇུག་པ་དེ་དང་། ང་ཚོ་གང་ཟག་རང་གི་བྱམས་སྙིང་རྗེ
STT_GR_0030_0038_171512_to_172567,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0030_0038_171512_to_172567.wav,1.055,ཏིང་ངེ་འཛིན་གྱི་དབང་སྐུར་ཟེར།  ,ཏིང་ངེ་འདི་གི་དབང་བསྐོར་འཛུ།  ,ཏིང་ངེ་འཛིན་གྱི་དབང་སྐོར་ཟེར་
STT_GR_0030_0062_221628_to_224251,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0030_0062_221628_to_224251.wav,2.623,བླ་མ་གང་ཟག་གི་གནས་བྱིན་གྱིས་བརླབས་གསུངས། དཔེར་ན་ ,བླ་མ་གང་ཟག་གི་གནས་ཟིན་ྱེ་ལབ་སོམ། དཔེར་ན་ ,བླ་མ་གང་ཟག་གི་གནས་ཕྱིན་གྱིས་བརླབ་གསུངས། དཔེར་ན་
STT_GR_0026_0072_700900_to_704500,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0026_0072_700900_to_704500.wav,3.6,སྡུག་བསྔལ་མང་པོ་མྱངས་སོང་ན། རྒྱུ་འབྲས་ལ་ཡིད་ཆེས་གྱིས་དང་ཡོན་ཏན་དེ་རེད་ཟེར། ,སྡུག་བསྔལ་མང་པོ་ྱོང་སུང་རེད། རྒྱུ་བརས་རིག་གིག་ད་ཡོང་དུས་དེ་རེད་དེ།  ,སྡུག་བསྔལ་མང་པོ་མྱོང་སོང་ན། རྒྱུ་འབྲས་ལ་ཡིད་ཆེས་དང་ཡོན་ཏན་འདི་རེད་ཟེར་
STT_GR_0030_0069_275700_to_281400,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0030_0069_275700_to_281400.wav,5.7,བགེགས་དང་བར་ཆད་གོལ་ས། རྟོག་པ། བར་ཆད་ཐམས་ཅད་སེལ་ཐུབ་ཀྱི་ཡོད་རེད། ངེས་པར་དུ།  ,གེག་དང་བར་ཆད་གོ་ས། རྟོག་པ། བར་ཆད་ཐམས་ཅད་ཚེར་ཐུབ་ཀི་ཡོད་རེད། ངེས་བར་དུ།  ,གེགས་དང་བར་ཆད་གོལ་ས་རྟོག་པ་བར་ཆད་ཐམས་ཅད་སེལ་ཐུབ་ཀྱི་ཡོད་རེད།
STT_GR_0027_0034_359700_to_366800,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0027_0034_359700_to_366800.wav,7.1,ཨེ། ཁོང་རྣམ་པས་དེ་འདྲའི་དབང་བསྒྱུར་ཐོབ་ཀི་ཡོད་ན་ཡང་། དེ་ནས་གཞན་གིས་དེའི་ལད་མོ་བྱེད་ཡ་ཡོད་མ་རེད།  ,ཨེ། ཁོང་གྲམ་དཔེ་དེ་རིང་དབང་བསྒྱུར་ཐོབ་ཀི་ཡོང་ན་ཡང་། དེ་ནས་ཞིན་གི་དེ་ལན་མོ་བྱེད་ཡ་ཡོད་མ་རེད།  ,ཨེ། ཁོང་རྣམ་པས་དེ་ནས་དབང་བསྒྱུར་ཐུབ་ཀྱི་ཡོད་ན་ཡང་། གཞན་གྱིས་དེའི་ལད་མོ་བྱེད་ཡ་ཡོད་མ་རེད།
STT_GR_0027_0043_468200_to_477900,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0027_0043_468200_to_477900.wav,9.7,དེའི་སྟེང་ནས་དེ་རྩ་རླུང་བསྒོམ་རྒྱུ་དེ་གིས་ད། རྩ་ངན་པ་ཐམས་ཅད་ཁ་ཟུམ་ནས། གཙོ་བོ་རྩ་རླུང་གསལ་པོ་མེད་ལེ་འདྲ་བྱུང་ན་དེ་ནས་ཞབས་ཀི་རྩ་ཐམས་ཅད་ཁ་གྱེས་ཀི་ཡོད་རེད་བ།  ,དེའི་རྟེས་ན་ དེ་རྩ་ལམ་སྒོམ་རྒྱུ་འདི་གིས་ད་རྩ་ངན་པ་ཐམས་ཅད་ཁ་གཟུམ་ནས། གཙོ་བོ་རྩྭ་རླུང་སྲོལ་དབུ་མི་ན་འདྲ་བྱུང་རད་ད། དེ་ནས་ཞེ་དྲག་ཀི་རྩྭ་ཐམས་ཅད་ཁ་གྱལ་གི་ཡོད་རེད་བ།  ,དེ་དེ་ནས་དེ་རྩ་རླུང་སྒོམ་རྒྱུ་འདིཡས་ད་རྩ་ངན་པ་ཐམས་ཅད་ཁ་གཟུམ་ནས་གཙོ་བོ་རྩའི་རླུང་སེམས་དབུ་མའི་ནང་ད་ཞུགས་ན་དེ་ནས་ཤེས་རབ་ཀྱི་རྩ་ཐམས་ཅད་ཁ་བྱེད་ཀྱི་ཡོད་རེད་བ།
STT_GR_0027_0046_488300_to_496600,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0027_0046_488300_to_496600.wav,8.3,མི་ལ་རས་པས་རྨི་ལམ་བལྟ་ཡ་གཅིག་ཡོད་རེད། སྒམ་པོ་པ་གི་རྨི་ལམ་ལ། རང་གི་ཨ་མ་ཡི་དྭགས་ཡུལ་ལ་སྐྱེས་ནས། དཔེ་སྡུག་བསྔལ་མྱོང་དགོས་རྨི་ལམ་  ,རྨོན་ལམ་རེ་དཔེ་སྨོན་ལམ་ལྟ་ཅོག་ག་རེད། སྒམ་པོ་པ་གི་སྨོན་ལམ་ལ། རང་གི་ཨ་མ་ཡ་དྭགས་ཡོད་ལ་སྐྱེས་ནས་པེ་སྡུག་བསྔལ་ཉོ་དགོ་སྨོན་ལམ།  ,མི་ལ་རས་པས་རྨི་ལམ་བརྟག་གསུང་རེད། སྒམ་པ་པས་རྨི་ལ་རང་གི་ཨ་མ་ཡི་དྭགས་ཡུལ་དུ་སྐྱེས་ནས་དཔེ་སྡུག་བསྔལ་མྱོང་བ་རྨི་ལམ་
STT_GR_0027_0047_498400_to_511400,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0027_0047_498400_to_511400.wav,13.0,མི་ལ་རས་པས། ཧ་ཧ། ཁྱེད་རང་གིས་རླུང་དབུ་མའི་ནང་ལ་མ་ཆུད་པའི་རྟགས་རེད་རྫས། རླུང་དང་ཐིག་ལེ་དབུ་མའི་ནང་ལ་མ་ཆུད། རྩ་རླུང་བསྣུན་གྱིས་བསྒོམ། རླུང་དབུ་མ་ལ་ཚུར་རྒྱུས་གསུངས། རྟགས་དེ་འདྲའི་ཤར་གྱི་ཡོད་རེད་བ། རྩ་དབུ་མ་དེ་ཨ་མ་ལ་དཔེ་རེད་གསུངས།  ,མ་ཧ་བ་ཧཧ་ཁྱེད་རང་གི་གློང་པོནམ་ན་ན་མ་ཁྱུར་ཏག་ར་ེབྱ། རླུང་དང་ཚིག་ལ་པོནམ་ན་ན་མ་ྱུར། རྩ་རླུང་ནིན་གཅིག་བསྒོམ། རློང་པོ་མ་ྱུག་རྒྱུས་གསུང་། རྟག་དེ་རིག་བཞག་གན་ཡོད་རེད་བ། རྩྭ་དབ་མ་དད་ཨ་མ་ར་སྤེལ་རེད་གསུང་།  ,མི་ལ་རས་པས་ཧ་ཧ་ཁྱེད་རང་གིས་རླུང་དབུ་མའི་ནང་ལ་འཆུམ་པའི་རྟགས་རེད་ཟེར། རླུང་དང་ཐིག་ལེ་དབུ་མའི་ནང་དུ་མ་འཆུམ་ན། རྩ་རླུང་ལྷན་དུ་སྒོམ། རླུང་དབུ་མར་ཆུག་ཅིག་གསུངས། རྟགས་དེ་འདྲ་ཤར་གྱི་ཡོད་རེད་བ། རྩ་དབུ་མ་དེ་ཨ་མ་ལ་དཔེ་རེད་གསུངས།
STT_GR_0027_0049_519900_to_525200,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0027_0049_519900_to_525200.wav,5.3,རྩ་ངན་པ་ནང་ལ་རླུང་རྒྱུ་ན་ཉོན་མོངས་པ་སྐྱེ་གི་རེད། ཉོན་མོངས་པ་སྐྱེས་ན་ལས་བསགས་ཀི་རེད། ལས་བསགས་ན་བར་ཆད་ཡོང་གི་རེད་བ།  ,རྩྭ་ྔོན་མ་ནང་ལ་རློང་ཆུང་ན་ཉོན་མོངས་པ་སྐྱེ་གི་རེད། ཉོན་མོངས་པ་སྐྱེ་ལ་ལས་སར་བ། ལས་སེར་ན་པར་ཁྱེད་ཡོང་གི་རེད་བ།  ,རྩ་ངན་པའི་ནང་དུ་རླུང་ཞུགས་ན་ཉོན་མོངས་པ་སྐྱེ་གི་རེད། ཉོན་མོངས་པ་སྐྱེ་ན་ལས་བསགས། ལས་བསགས་ན་བར་ཆད་ཡོང་གི་རེད་བ།
STT_GR_0027_0051_536500_to_541300,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0027_0051_536500_to_541300.wav,4.8,ཨོ། འཁོར་འདས་གཅིག་ཏུ་ཉམས་སུ་མྱོང་གསུངས། དེ་མི་ལ་རས་པའི་གསུང་བྱིན་རླབས་ཅན།,ཨ། འཁོར་དེ་གཅིག་དེ་ཉམས་ཟེ་ྱོང་སོང་། དེ་མི་རང་ལ་དཔེ་སོང་ཟེ་ར་ྱིན་ིན།  ,ཨོ། འཁོར་འདས་གཅིག་ཏུ་ཉམས་སུ་མྱོང་། དེ་མི་ལ་རས་པའི་གསུང་བྱིན་རླབས་ཅན
STT_GR_0027_0053_556200_to_565000,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0027_0053_556200_to_565000.wav,8.8,དཔེར་ན། མི་ཁང་པ་གང་དེའི་ནང་བསྡད་ཡོད་ན་ཡང་། དེ་ཐམས་ཅད། ཨོ་མི་དེ་གཅིག་ཀྱང་མི་འདུག་བསམ་རྒྱུ་ཡོད་མ་རེད། མི་དེ་ཡོད་ན་གནོད་པ་མེད་པ། མེ་ལོང་ནང་གི་གཟུགས་བརྙན་ལྟ་བུའི་དེ་ལ།  ,དཔེར་ན་མིང་ཁང་པ་གང་དེ་འདྲ་བསྡད་ཡོང་ན་ཡང་དེ་ཐམས་ཅད། ཨོ་མི་དེ་གཅིག་ྱང་མེ་ཏོག་རྫག་རྒྱུ་ཡོད་མ་རེད། མི་དེ་ཡུང་ལ་གནོད་པ་མེད་ཡ། མི་རང་ནང་གི་རཙུང་རཉིས་ལྟ་བུའི་དེ་ལ།  ,དཔེར་ན་མི་ཁང་པ་གང་འདི་ལ་བསྡད་ཡོད་ན། འདི་ཐམས་ཅད་ཨོ་མི་ནི་གཅིག་ཀྱང་མི་འདུག་ལྟ་བུ་དེ་ཡོད་མ་རེད། མི་དེ་ཡོད་ན་གནོད་པ་མེད་པ། མེ་ལོང་ནང་གི་གཟུགས་བརྙན་ལྟ་བུ་ཟེར
STT_GR_0027_0055_572500_to_575900,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0027_0055_572500_to_575900.wav,3.4,ནང་སེམས་སྣང་སྟོང་ཆགས་ན་དེ་ནས།  ,ནང་སེམས་སྣ་སྟོང་ཆགས་ན་དེ་ནས།  ,ནང་སེམས་སྣང་སྟོང་ཆགས་ན་དེ་ནས།
STT_GR_0027_0058_587100_to_591500,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0027_0058_587100_to_591500.wav,4.4,རྣམ་ཤེས་མ་མཐོང་ཡེ་ཤེས་མཐོང་ན། སེམས་ཅན་མ་མཐོང་སངས་རྒྱས་མཐོང་གསུངས།  ,རྣམ་ཤེས་མ་མཐོང་པ་ཡེད་ཤིས་མཐོང་ན་སེམས་ཤིས་མ་མཐོང་ཚར་རྐྱན་མཐོང་སོང་།  ,རྣམ་ཤེས་མ་མཐོང་ཡེ་ཤེས་མཐོང་ན་སེམས་ཅན་མ་མཐོང་། སངས་རྒྱས་མཐོང་གསུངས།
STT_GR_0027_0059_591800_to_598500,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0027_0059_591800_to_598500.wav,6.7,ད་དོད་དེ་རེད། རང་གི་སེམས་ཀི་གནས་ལུགས་མཐོང་ན། དེ་མཐོང་གི་རེད། རྣམ་ཤེས་སེ་ཤེས་མཐོང་ཡ་འདི་གལ་ཆེན་པོ་རེད།  ,ད་དུག་བདེ་རེད། རང་གི་ཚེག་པི་གནས་ལོགས་མཐོང་ན་དེ་མཐོང་གི་རེད། རྣམ་ཤེས་ཡིད་ཤིན་མཐོང་རེ་ འདི་གལ་ཆེན་པོ་རེད།  ,ད་དོན་དེ་རེད། རང་གི་སེམས་ཀྱི་གནས་ལུགས་མཐོང་ན་དེ་མཐོང་གི་རེད། རྣམ་ཤེས་ཡེ་ཤེས་མཐོང་ན་འདི་གལ་ཆེན་པོ་རེད།
STT_GR_0027_0060_598900_to_603900,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0027_0060_598900_to_603900.wav,5.0,རྣམ་ཤེས་མ་མཐོང་ཡེ་ཤེས་མཐོང་། རྣམ་ཤེས་ད་ལྟ་འུ་ཚོ་ཐར་པར་ཕྱིན་པ་གཉིས་མ་གཏོགས་ད་འུ་ཚོ་ཚང་མ་ཡོད་རེད།,རྣམ་ཤེས་མང་མཐོང་ཡིད་ཤིན་མཐོང། རྣམ་ཤིས་དང་རྟག་གི་ཚོགས་ཐར་པར་ྱི་པ་བརྒྱད་པ་དང་། ད་ག་ཚོ་ཚང་མར་ཡོད་རེད།  ,རྣམ་ཤེས་མ་མཐོང་ཡེ་ཤེས་མཐོང་། རྣམ་ཤེས་ལ་ལྟ་དགོས་བྱུང་ན་ཐ་མལ་ཤེས་པ་ཉིད་དུ་ལྟ་དགོས་ན་ཚང་མ་ལ་ཡོད་རེད།
STT_GR_0027_0066_674900_to_678300,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0027_0066_674900_to_678300.wav,3.4,བདག་མེད་བལྟས་པས་ཐོགས་མེད་མཐོང་ཆོག་རྫས།  ,བདག་མེད་ལྟས་པའི་ཐོགས་མེད་ཐོགས་མ་ཆོག་ཙི།  ,བདག་མེད་བལྟས་པས་མཐོང་མེད་མཐོང་བའི་མཆོག་བརྫས།
STT_GR_0027_0068_697800_to_701500,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0027_0068_697800_to_701500.wav,3.7,ཨེ་ནས་མཐོང་མཁན་གསལ་བོ་གཅིག་ཡོད་རེད། གོམས་ཐེབ་འགྲོ་གི་མ་རེད།  ,ཨེ་ནས་ལྷོང་ལཡ་ལྷ་བོ་ཡོ་རེད། སྒོམ་ཐུབ་ཀི་མ་རེད།  ,ཨེ་ནས་མཐོང་ལས་སླ་བོ་ཡོད་རེད། གོམས་ཐུབ་ཀྱི་མ་རེད།
STT_GR_0035_0467_1194540_to_1197388,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0035_0467_1194540_to_1197388.wav,2.848,ཨ། མི་སེམས་ཆགས་ན་བདག་འཛིན་ལ་འཚབ་དགོས་ཀི་ཡོད་རེད་ཟེ།,ཨསེམས་ད་འདྲ་དག་དི་ཡིན་ན་ལ་ ཐར་དགོས་ཀི་ཡོད་རེད་ཟེ།  ,ཨུ། མི་སེམས་ཚར་ན་བདག་འཛིན་ི་ནང་ནས་ཐ་དགོས་ཀྱི་ཡོད་རེད་ཟེར།
STT_GR_0038_1100_3428268_to_3431180,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1100_3428268_to_3431180.wav,2.912,དེ་དུས་ཐམས་ཅད་ལས་གང་གསུང་བ་དེ།  ,དེ་སྤུས་ཐམས་ཅད་ར་གང་གི་བཙོ་པོ་དེ།  ,བསྟེན་བཅོས་ཐམས་ཅད་ནས། གང་ལ་གསུང་པོད་དེ།
STT_GR_0037_0230_687932_to_689660,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0037_0230_687932_to_689660.wav,1.728,བརྩེ་བ་གི་སྒོ་ནས་དེ་རེས་མི་རྟག་པ་,རྩེ་བ་གི་དགུང་ལེ་དེ་རེད། མ་ཏག་ཕར།  ,བརྩེ་བའི་སྒོ་ནས་དེ་ནས་མི་དག་པ།
STT_GR_0035_0846_2180668_to_2182716,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0035_0846_2180668_to_2182716.wav,2.048,བྱམས་པ་དྲིན་ཆེན་མ་སྐྱེས་པ་སྐྱེ་བའི་ཐབས་རེད།,ཟམ་པ་དོན་ྐྱེད་མ་སྐྱེད་པ་སྐྱེད་པ་ཐབ་རེད།  ,བྱམས་པ་སྙིང་ཅན་མ་སྐྱེས་པ་སྐྱེས་བའི་ཐབས་རེད།
STT_GR_0034_1325_3789968_to_3792048,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1325_3789968_to_3792048.wav,2.08,ཁ་ཤས་ཀིས་གྲོགས་མོ་གིས་གྲོགས་པོ་ལ་དོགས་པ་གནང་གི་ཡོད་རེད།  ,ཁ་ཤསཀི་གྲོགས་པོ་གི་གྲོགས་པོ་ལ་དོག་པ་གནང་དགོས་ཡོད་རེད།  ,ཁ་ཤས་ཀྱིས་གྲོགས་ྣོ་གོ་གྲོགས་པོ་ལ་རྡོགས་པ་གནང་ཡོད།
STT_GR_0034_0153_412992_to_414496,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_0153_412992_to_414496.wav,1.504,ཉིན་མཚན་འཁོར་བར་ཐག་གཅད་ཡིན་གསུངས།  ,མཛད་འཁོར་བ་ཐག་གཅད་ཡིན་སོང་།  ,དེ་འཁོར་ལ་མཐའ་ཀྱི་གསུངས།
STT_GR_0034_2344_6339396_to_6340868,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_2344_6339396_to_6340868.wav,1.472,ག་དུས་ཡིན་ན་ལས་ཀ་ཐུབ་ཀི་མི་འདུག ,ག་དུས་ཡིན་ན་རེ་ག་ཐོབ་པ་མི་འདུག ,ག་དུས་ནང་ནས་ཁར་ཐོབ་གྱི་མི་འདུག
STT_GR_0038_0447_1815596_to_1819532,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_0447_1815596_to_1819532.wav,3.936,ནང་པ་སངས་རྒྱས་པའི་ནང་ལ། ཆོས་ལུགས་གྲུབ་མཐའ་ག་རེ་ཡིན་ན།  ,ནང་པ་ཟངས་རྒྱས་པའི་ནང་། ཆུ་སློབ་གྲོན་ས་ག་རེ་ཡིན་ན།  ,ནང་པ་སངས་རྒྱས་པའས་ཡང་ན་ན། ཆོས་ལོགས་གྲུབ་མཐའ་ག་རེ་ཡིན་ན།
STT_GR_0034_1311_3752200_to_3753896,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1311_3752200_to_3753896.wav,1.696,གཉིས་ལ་ཧ་ཅང་བརྩེ་བ་ཆེ་ལེ།  ,གཉིས་ལ་ཧ་ཅང་བརྩེ་བ་བཅིག་ལ།  ,གཉིས་ལ་ཧ་ཅང་བརྩེ་བ་བྱེད་ནུ།
