file_name,url,audio_duration,uni,inference_transcript,inference_checkpoint-19000
STT_GR_0022_0012_87800_to_94300,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0022_0012_87800_to_94300.wav,6.5,མ་དང་བུ་དང་གྲོགས་དང་། གྲོགས་ཀྱི་བར་ཡིན་ནའང་། ཡུན་རིང་པོར་དེ་འདྲའི་བརྩེ་བའི་འདུ་ཤེས་ཡོད་ནས།  ,མ་དང་བ་དང་སྒྲོག་དང་། སྒྲོག་ཀྱི་བར་ཡིད་ལ། ཡུལ་རིང་པོ་དེ་འདྲའི་བརྩེ་བ་གི་འདུ་ཤེས་ཡོད་ནས།  ,མ་དང་བུ་དང་གྲོགས་དང་། གྲོགས་ཀྱི་བ་རེལ་ལ། ཡུལ་རིང་པོ་དེ་འདནས་བརྩེ་བའི་འདུ་ཤེས་ཡོད་ནས།
STT_GR_0022_0328_2132252_to_2134652,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0022_0328_2132252_to_2134652.wav,2.4,བསྔོ་བ་གཅིག་པུ་མ་ཡིན་པ། དེ་ནས་དེ་གལ་ཆེན་པོ་རེད་གསུངས།  ,སྔོ་བ་གཅིག་པ་མ་ཡིན་པ། དེ་ནས་དེ་གལ་ཆེན་པོ་རེད་རོ།  ,སྔོ་བ་གཅིག་པ་མ་ཡིན་པ་དེ་ནས་དེ་ཤེས་དགོས་རེད་སུ།
STT_GR_0022_0008_61900_to_68600,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0022_0008_61900_to_68600.wav,6.7,བརྩེ་བ་གི་ངོ་བོ་དེ་སྟོང་ཉིད་ལ་འདོད་ཀྱི་ཡོད་རེད། དེ་ནས་སྟོང་ཉིད་སྙིང་རྗེ་ཟུང་དུ་འཇུག་པ། དེ་ཡིན་ཙང་དེ་ནས།  ,རྩི་བ་གི་ངོ་བོ་དེ་སྟོང་ཉིད་ལ་འདོད་ཀི་ཡོད་རེད། དེ་ནས་སྟོང་ཉིད་སྙིང་ཀྱི་ཟོང་དུ་བརྒྱོབ་པ། རེད་ལ་དེ་ནས།  ,བརྩེ་བའི་ངོ་བོ་དེ་སྟོང་ཉིད་ལ་འདུ་གི་ཡོད་རེད། དེ་ནས། སྟོང་ཉིད་སྙིང་རྗེ་ཟུང་དུ་འཇུག་པ། རེད་ལགས། དེ་ནས།
STT_GR_0022_0222_1637200_to_1642400,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0022_0222_1637200_to_1642400.wav,5.2,འབྲས་བུ་སེམས་སུ་འདུས་པ་གསུང་རྒྱུ་དེ་རེད་དེ་ནས། སེམས་ལ་ཡིན་པའི་འབྲས་བུའི་རྩ་བ་ལ་དེ་ནས།  ,འབྲས་བུ་སེམས་ད་འདུད་པ་ཟོལ་འདྲ་དེ་རེད་དེ་ནས། སེམས་ལ་ཡིན་པ་འབྲས་བུའི་རྩ་བ་ན་དེ་འདྲའ་ཡིན་ལ།  ,འབྲས་བུ་སེམས་སུ་འདུས་པ། དེ་ལ་དེ་ནས་སེམས་ལས་གཞན་པའི་འབྲས་བུ་བཙལ་བ་ན་དེ་ནས
STT_GR_0026_0102_850800_to_855300,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0026_0102_850800_to_855300.wav,4.5,སྐུ་གསུམ་གང་རུང་ལ་ངེས་པར་དུ་སངས་རྒྱས་ཀི་ཡོད་རེད། འོ།,སྐུ་གསུམ་གང་རང་དགོ་ན་། མི་པར་དུ་ཚང་རྒྱས་ཀི་ཡོད་རེད། ཨ ,སྐུ་གསུམ་གང་རུང་ལ། ངེས་པར་དུ་སངས་རྒྱས་ཀྱི་ཡོད་རེད། ཨུམ།
STT_GR_0030_0086_315520_to_318464,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0030_0086_315520_to_318464.wav,2.944,དེ་དཀའ་བ་བསྐྱེད་རྒྱུ་དེ། ངེད་ཚོ་སེམས་ཅན་ཐམས་ཅད་དེ་རང་དཀའ་བ་བསྐྱེད་པ་ཡིན་ཟེར།  ,དི་ཀ་བ་སྐྱེད་རྒྱོ་དེ།་ང་ཚོ་སེམས་རྐྱེན་ཐམས་ཅད་དེ་གའ་བ་སྐྱེད་པ་ཡིན་ཟེ།  ,དེ་དཀའ་བ་སྤྱད་པ་དེ་སེམས་ཅན་ཐམས་ཅད་ཀྱི་དོན་ལ་དཀའ་བ་སྤྱད་པ་ཡིན་ཟེར
STT_GR_0026_0076_741416_to_742824,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0026_0076_741416_to_742824.wav,1.408,སྐུ་གསུང་ཐུགས་རྟེན་ཡིན་ན་འདྲ།  ,སྐུ་གསུམ་ཐུགས་སདེན་ཡིན་ན་འདྲ།  ,སྐུ་གསུང་ཐུགས་རྟེན་ཡིན་ནའང་འདྲ།
STT_GR_0030_0072_287104_to_289727,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0030_0072_287104_to_289727.wav,2.623,དེ་གང་གསུང་ན། སྔོན་གྱི་གྲུབ་ཐོབ་ཐམས་ཅད་ཀིས་གསུང་ནས།  ,དེ་གང་གསུང་ན་སྔོན་ྒྱུ་གྲོ་ཐོབ་ཐམས་ཅད་ཀིས་གསུང་ནས།  ,དེ་གང་གསུང་ན་སྔོན་གྲུབ་ཐོབ་ཐམས་ཅད་ཀྱིས་གསུང་རེད།
STT_GR_0030_0070_282688_to_284703,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0030_0070_282688_to_284703.wav,2.015,དེ་ང་ཚོ་ལ་ཉམས་མྱོང་མང་པོ་ཡོད།  ,དེ་ང་ཚོ་ལ་ཉམས་མྱོང་མང་པོ་ཡོད།  ,དེ་ང་ཚོ་ལ་ཉམས་མྱོང་མང་པོ་ཡོད།
STT_GR_0026_0042_434268_to_439260,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0026_0042_434268_to_439260.wav,4.992,གཙོ་བོ་དེ་ན་དེ་ནས་དགེ་མི་དགེ་ཐོག་རྣམ་རྟོག་རྣམ་པ་སྣ་ཚོགས་རླུང་གི་གྲས་ལ་ཉོན་མོངས་པའི་རླུང་ཡ། ཤིན་ཏུ་རླུང་ཟེར་མང་པོ་ཡོད་རེད།  ,གཙོ་དེ་ན་དེ་འདྲའ་རྒད་མ་གི་ཏོག་ན། རྟོག་བླ་མ་ལས་ད་རློང་ལ་བྲིལ་ནས་ཉོན་མོངས་པ་རློང་ཡ། ཤི་ཀི་རློང་ྩེ་མང་པོ་ཡོད་རེད།  ,གཙོལ་བཟྫས་ན་དེ་ནས་དགེ་མི་དགས་རྟོགས་རྣམ་རྟོག་རྣམ་པ་སྣ་ཚང་རླུང་ལ་དྲན་ནས་ཉོན་མོངས་པའི་རླུང་ཡེ་ཤེས་ཀྱི་རླུང་དེ་མང་པོ་ཡོད་རེད།
STT_GR_0026_0035_420124_to_422012,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0026_0035_420124_to_422012.wav,1.888,སྲོག་སྲོག་རེད། སྩོལ་བ་སྩོལ་བ་རེད། ཁོ་རེ།  ,བཙོག། ཙོག་རེད། རྩོ་བ་རྩོ་བ་རེད། གོ་རེད།  ,སྲོགས་སྲོག་རེད། རྩོལ་བ་རྩོལ་བ་རེད་ཁོ་
STT_GR_0026_0073_707200_to_716100,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0026_0073_707200_to_716100.wav,8.9,དེ་ལ་བརྟེན་ནས་འཆི་བ་ལ་འཇིགས་ནས་སྒོམ་པའི་ཤེས་རབ་ད་སེམས་མ་གཡེང་པ་མ་བྱས་ན། ད་རང་གཞན་གཉིས་ཀ་ དེ་ནས་འབད་པ་དོན་མེད་ལ་འབྲེལ་བ་དོན་མེད་ལ་འགྲོ་གི་དེའི་ཆེད་དུ་དེ་ནས།  ,དེ་ལ་རྟེ་ལིང་ཆེ་བ་ལ་སྦྱག་ནས་དགོན་པ་ྱེ། ད་སེམས་མ་ཡིངས་པ་མ་རབྱས་ནས། ད་རང་རྒྱན་གཉིས་ཀ་ དེ་ནས་འབད་པ་དོག་མེད་ལ་འབྲེལ་བ་དོ་མེད་ལ་འགྲོ་གོ་དེ་བྱད་དེ་དེ་ནས།  ,དེ་ལ་བརྟེན་ནས་འཆི་བ་ལ་འཇིགས་ནས་སྒོམ་པའི་ཤེས་རབ་ད་སེམས་མ་གཡེང་པ་མ་ཞིག་ནས། ད་རང་གཞན་གཉིས་ཀ་དེ་ནས་འབད་པ་དོན་མེད་ལ་འབྲེལ་བ་དོན་མེད་ལ་འགྲོ་གི་ཡོད་རེད། དེའི་ཆེད་དུ་དེ་ནས།
STT_GR_0026_0056_537100_to_541300,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0026_0056_537100_to_541300.wav,4.2,དེ་ནས་དེ་ལ་བརྟེན་ནས་ལོངས་སྤྱོད་རྫོགས་པའི་སྐུ་དེ། སངས་རྒྱས་རྒྱུ་དེ་ད་ལྟ།,དེ་ནས་དེ་ལ་བརྟེན་ནས་ལོག་སྒྱུད་རྫོག་པོ་ཁོ་རེ། ཚང་རྒད་ྒྱུ་དེ་ད་ལྟག ,དེ་ལ་བརྟེན་ནས་ལོངས་སྤྱོད་རྫོགས་པའི་སྐུ་དེ་སངས་རྒྱས་རྒྱུ་དེ་ད་ལྟ་
STT_GR_0030_0042_178392_to_179703,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0030_0042_178392_to_179703.wav,1.311,དབང་རང་གིས་ལེན་ཆོག་གི་ཡོད་རེད།  ,དབང་རང་གིས་ལསན་ཆོག་པི་ཡོད་རེད།  ,དབང་རང་གིས་ལེན་ཆུང་གི་ཡོད་རེད།
STT_GR_0026_0046_445436_to_446652,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0026_0046_445436_to_446652.wav,1.216,ཞབས་་དང་འབྲེལ་བའི་རླུང་ཐམས་ཅད།  ,ཞེས་རབ་དང་འབྲེལ་བའི་ཀློག་ཐབས་དེ།  ,ཤེས་རབ་དང་འབྲེལ་བའི་རླུང་ཐམས་ཅད།
STT_GR_0030_0034_159607_to_161815,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0030_0034_159607_to_161815.wav,2.208,གནས་སྐོར་ལ་འགྲོ་མི་ལོ། བླ་མ་མཇལ་དུ་འགྲོ་མི་རུང་།  ,གནས་སྐོར་ལ་འགྲོ་མི་ློང་། བླ་མ་རྒྱག། འགྲོ་མི་རོང་།  ,གནས་སྐོར་ལ་འགྲོ་མི་རུང་། བླ་མ་འཇལ་བར་འགྲོ་མི་རུང་།
STT_GR_0027_0016_187700_to_192000,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0027_0016_187700_to_192000.wav,4.3,ད་དེ་ནས་རིམ་བཞིན་མུ་མཐུད་ན་དེ་ནས་ཚོར་བ་གཅིག་པ་ཆགས་ཐུབ་ཀྱི་རེད་མ་འོངས་པ་ལ།  ,ད་དེ་ནས་འགྲེལ་བཞད་མ་མཐུད་ན་དེ་ནས་ཚོར་བ་གཅིག་པ་ཆགས་ཐུབ་ཀི་རེད་མ་འོངས་པ་ལ།  ,ད་དེ་འདྲ་དྲན་ཤེས་མི་མཐུབ་ན་དེ་ནས་ཚོར་བ་གཅིག་པ་ཆགས་ཐུབ་ཀྱི་རེད།་མ་འོངས་པ་ལ།
STT_GR_0027_0017_193100_to_201400,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0027_0017_193100_to_201400.wav,8.3,ཚོར་བ་གཅིག་པ་ཆགས་ན། དེ་ནས་མཉམ་གཞག་རྗེས་ཐོབ་ཐ་དད་མེད་པ་རེད། མཉམ་བཞག་དང་རྗེས་ཐོབ་ཐ་དད་མེད་ན་དེ་ནས་ཆོས་ལ་སྐྱབས་སུ་སོང་བ་ཡིན་གསུངས་རེད་པ་སློབ་དཔོན་འཕགས་པ་ཡིས།  ,འཚོ་བ་གཅུག་པ་ཆགས་ན། དེ་ནས་ཉམ་ཞག་རྒྱལ་ཐོབ་ཐ་དད་མེད་པ་རེད། ཉམ་ཆག་དང་རྒྱལ་ཁྱོབ་ད་དད་མི་སྣ་དེ་རིང་ཆུ་ལ་སྐྱབས་མསོ་སོ་བང་ཡིན་གསུང་རེད་བ། གོན་པོ་བ་ག།  ,ཚོར་བ་གཅིག་པ་ཆགས་ན། དེ་ནས་མཉམ་བཞག་རྗེས་ཐོབ་ཐ་དད་མེད་པས། མཉམ་བཞག་དང་རྗེས་ཐོབ་ཐ་དད་མེད་ན་དེ་ནས་ཆོས་ལ་སྐྱབས་སུ་སོང་བ་ཡིན་གསུངས་རེད་བ། གོན་པོ་བས།
STT_GR_0027_0019_220300_to_225700,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0027_0019_220300_to_225700.wav,5.4,སེམས་ཀྱི་རྒྱུག་དགོས་རེད། ཨ་ཟེར་ལ་དེ་ནས་ལྟེ་བའི་ལམ་ནས་ཚ་འུར་བྱེད་ཚ་འུར་འུར་དེ་ནས་དངོས་གནས་ཕན་གྱི་རེད།  ,སེམས་ཀི་སྒྱུག་དགོས། ཨ་དེ་ལ་དེ་ནས་བལྟས་པ་ཡིན་ན་ལ་ཚ་བབྱིག་ཚ་བར་རུ་གི་རེད། དེ་ནས་དངོས་གནས་ཕན་གི་རེད།  ,སེམས་ཀྱིས་བརྗོད་དགོས། ཨ་ཟེར་ནས་དེ་ནས་བལྟེ་བའི་ནང་ནས་ཚར་བྱེད་ཚ་འུར་འུར། དེ་ནས་དངོས་གནས་ཕན་གྱི་རེད།
STT_GR_0027_0024_259200_to_266800,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0027_0024_259200_to_266800.wav,7.6,འདི་རྒྱུག་ཐུབ་ན་དེ་ནས་ལྟེ་བ་ལམ་སང་དྲོད་སྐྱེ་གི་རེད་བ། དེ་ནས་དྲོད་དང་དྲན་ཤེས་མཉམ་དུ་བསྡད་ཀྱི་རེད། དེ་སོ་སོ་ཉམས་མྱོང་ཡོང་།  ,འདིའི་རྒྱུགས་ཐུབ་ན་དེ་ནས་དེ་བ་ལམ་སང་དྲུག་རྒྱག་གི་རེད་བ། དེ་ནས་དྲུག་དང་དྲན་གཞི་མཉམ་དུ་བསྡད་པ་རེད། དེ་ངོ་གསུང་ཉམས་མྱོང་ཡོང།  ,འདི་འས་བརྗོད་ཐུབ་ན་དེ་ནས་ལྟེ་བ་ལམ་སང་གྲོད་བྱེད་ཀི་རེད་བ། ད་གྲོད་དང་དྲན་ཤེས་མཉམ་དུ་བསྡད་ཀྱི་རེད། དེ་ང་ཚོར་ཉམས་མྱོང་ཡོད་
STT_GR_0027_0027_291200_to_293700,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0027_0027_291200_to_293700.wav,2.5,སྨོན་ལམ་ཟིན་པའི་ཕན་ཡོན་ཐོབ་ཀི་ཡོད་རེད།  ,སྨོན་ལམ་ཟིན་པས་ཕན་ཡོང་ཐོབ་ཀི་ཡོད་རེད།  ,རྨི་ལམ་ཟིན་པ་ཕན་ཡོན་ཐོབ་ཀྱི་ཡོད་རེད།
STT_GR_0027_0031_330700_to_336700,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0027_0031_330700_to_336700.wav,6.0,ཨེ། དེ་ནས་ཐ་མག་ནག་པོ་ཨ་རག་དེ་གས། དུད་འགྲོ་ལ་སྐྱེ་བའི་རྒྱུ་རེད། ངེས་པར་དུད་འགྲོ་ལ་སྐྱེ་གི་རེད།  ,ཨ། དེ་ནས་མཐའ་མག་ནག་ཁོ་ཨ། ད་གས་དོད་འགྲོག་ལ་སྐྱེ་བའི་རྒྱུ་རེད། ངེས་པར་དུད་འགྲོ་ལ་སྐྱེ་བའི་རེད།  ,དེ་ནས་ཐ་མ་ནག་པོ་ཨ་རག་དེ་གས། དུད་འགྲོ་ལ་སྐྱེ་བའི་རྒྱུ་རེད། ངེས་པར་དུད་འགྲོ་ལ་སྐྱེ་གི་རེད
STT_GR_0027_0035_371000_to_372800,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0027_0035_371000_to_372800.wav,1.8,ངེས་པར་དུ་འདི་འདྲའི་འོང་གི་རེད།,མིག་པར་དེ་ཚན་ངོ་ལ་ཡོད།  ,ངེས་པར་དུ་འཛིན་རེད
STT_GR_0027_0036_374300_to_390300,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0027_0036_374300_to_390300.wav,16.0,ཐ་མག་གི་ཐ་མག་རིགས་ལྔ་ཡོད་རེད། དེ་ཐམས་ཅད་ཀིས་དབང་པོའི་རྩ། ལྷག་པར་དུ་དེ་རེས་ཤེས་རབ་ཀི་རྩ་ཐམས་ཅད་འགག་འགྲོ་གི་ཡོད་རེད། ཐབ་ཁུང་ནང་ལ། ཐབ་ཁུང་ཤིང་མང་པོ་བཏང་ན་ དེ་ནས་དུ་བ་གིས་སྦུག་འགག་འགྲོ་གི་རེད་བ། དཔེ་དེ་ལྟར་བུ་དབང་པོའི་རྩ་ཐམས་ཅད་འགག ,མཐའ་མག་གི་མཐའ་མག་རིགས་ལྔག་ཡོད་རེད། དེ་ཐམས་ཅད་ཀི་དབང་པོའི་རྩྭ། ལྷག་པར་དུ་རི་ཤེས་རབ་ཀི་རྩྭ་ཐམས་ཅད་འགག་འགྲོ་གི་ཡོད་རེད། དབ་ཁོང་གི་ནང་ན། དབ་ཁོང་ཤིང་མང་པོ་བཏང་ན་ དེ་ནས་དེ་བ་གི་བོ་འགག་འགྲོ་གོ་རེད་བ། དཔེ་དེ་ལྟ་རུ། དབང་པོའི་རྩྭ་ཐམས་ཅད་འགག ,ཐ་མ་རིགས་ལྔ་ཡོད་རེད། དེ་ཐམས་ཅད་ཀྱིས་དནས་དབང་པོའི་རྩ་ལྷག་པར་དུ་དེ་ནས་ཤེས་རབ་ཀྱི་རྩ་ཐམས་ཅད་འགག་འགྲོ་གི་ཡོད་རེད། ཐུབ་ཁུང་ནང་ལ་ཐུབ་ཁུང་ནང་ལ་ཤིང་མང་པོ་བཏང་ན་དུ་བས་དུ་སྦུག་འགག་འགྲོ་གི་རེད་བ། དཔེ་དེ་ལྟར་དུ་དབང་པོའི་རྩ་ཐམས་ཅད་འགག
STT_GR_0027_0037_390700_to_396800,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0027_0037_390700_to_396800.wav,6.1,དེ་ནས་ནང་གི་དོན་སྣོད་ཐམས་ཅད་ཤེས་རབ་ཀི་རྩ་རྩ་བ་ནས་མེད་པ་ཆགས་ཀི་རེད་བ། ཉོན་མོངས་པའི་རྩ་ཡར་རྒྱས་ཀི་ཡོད་རེད་ཁོ་གིས།  ,དེ་ནས་ནང་གི་གདོང་ལྷུང་ཐམས་ཅད་ཤེས་རབ་པོ་རྩྭ་རྩ་བ་ནས་མེད་པ་ཆགས་ཀི་རེད་བ། ཉོན་མོངས་པ་རྩ་ཡར་རྒྱལ་ཀི་ཡོད་རེད་ཁོ།  ,དེ་ནས་ནང་གི་དོན་སྣོད་ཐམས་ཅད་ཤེས་རབ་ཀྱི་རྩ་རྩ་བ་ནས་མེད་པ་ཆགས། ཉོན་མོངས་པའི་རྩ་ཡར་རྒྱས་ཀྱི་ཡོད་རེད་ཁོ་ཡིས
STT_GR_0027_0038_398500_to_405900,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0027_0038_398500_to_405900.wav,7.4,འཚོ་བའི་ཡོ་བྱད་ཐམས་ཅད་དེ་ནས་ད། ཉེས་པ་དང་སྡིག་སྒྲིབ་སྐྱོན་ཆེ་ཤོས་དེ་ཆང་དང་ཐ་མག་གཉིས་ཀ་རེད།  ,ཚོ་བོ་ཡོ་རྫིས་ཐམས་ཤས་ནེ་རས་ད། ངའི་པ་དང་སྡིག་སྒྲབ་སྐྱོང་ཆེ་ཤོས་དེ་ཆང་དང་མཐའ་མག་ཉི་ཡ་རེད།  ,ཚོ་གི་ཡོ་བྱེད་ཐབས་ཅད་དེ་ནས་ད།ཉེན་པ་དང་སྡིག་སྒྲིབ་སྐྱོན་ཆེ་ཤོས་དེ་ཆགས་དེ་ཐ་མ་གཉིས་ཡ་རེད།
STT_GR_0027_0052_542900_to_554400,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0027_0052_542900_to_554400.wav,11.5,རྣམ་རྟོག་མེད་ན་ཨེ་རེད་ད་ལྟ། ངས་ད་ལྟ་སྔོན་མ་ལབ་ལ་དོན་རང་དེ་རེད། རྣམ་རྟོག་ཉོན་མོངས་གང་འཆར་ན་དེ་རེད་ཁོ། ཕྱི་གཟུགས་སྒྲ་ལ་སོགས་པ་ལ་འཛིན་པ་མེད་པ། དེ་ལ་སྣང་སྟོང་གྱི་རེད། ཨོ།,ནང་སྟོག་དེ་ནས་ཨ་ད་ལྟ་ངས་ད་ལྟ་རྐུན་མ་ལ་དུང་རང་བསྡད་རེད། རྣམ་རྟོག་ཉིན་མོ་གང་ཆ་ན་དེ་རེད་ཁོ་ས་རྫོག་འདྲ་ལ་ཟེར་པོ་རེད། འདི་པ་མེད་པ། དེ་ལ་ནག་སྟོག་གི་རེད།  ,སྣང་སྟོང་དེ་ན་ད་ལྟ་ངས་ད་ལྟ་མ་ལགས་བས་དོན་རང་དེ་རེད། རྣམ་རྟོག་ཉོན་མོངས་གང་ཆགས་ན་དེ་ནེད་ཁོ་ཕྱི་གཟུགས་སྒྲ་ལ་སོགས་པ་ལ་འཛིན་པ་མེད་པ། དེ་ལ་སྣང་སྟོང་ཞི་རེད།
STT_GR_0027_0054_566800_to_570800,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0027_0054_566800_to_570800.wav,4.0,དངོས་པོ་དང་བདེན་འཛིན་མེད་ལ་དེ་ཡོང་གི་རེད་བ། དེ་ལ་སྣང་སྟོང་རྫས།  ,དབུ་པོ་དང་བདེན་འཛིན་མེད་པ་ དེ་ཡོང་གི་རེད་བ། དེ་སྣང་ཏོག་ཙི།  ,དངོས་པོ་དང་བདེན་འཛིན་མེད་པ། དེ་ཡོང་གི་རེད་བ། དེ་ལ་སྣང་སྟོང་ཟེར
STT_GR_0027_0056_576300_to_581900,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0027_0056_576300_to_581900.wav,5.6,སངས་རྒྱས་སེམས་ཅན་གཉིས་ཡིན་ལ། ཨ། འཁོར་འདས་གཅིག་ཏུ་ཉམས་སུ་མྱོང་།,སངས་རྒྱས་སེམས་བསྐྱེད་གིས་ཡིན་པ། ཨ། འཁོར་འདེར་གཅིག་དེ་ནང་སེ་ཉོང་ས།  ,སངས་རྒྱས་སེམས་ཅན་གྱི་དབྱེ་བ། ། འཁོར་འདས་གཅིག་ཏི་ཉམས་སུ་མྱོང་
STT_GR_0035_2093_5831504_to_5833776,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0035_2093_5831504_to_5833776.wav,2.272,གཅིག་ཚོར་བ་གཅིག་ཡོད། ཁོ་སེམས་ནང་མདུན་རྒྱུག་པ་ཡིན་དགོས་རེད།,ཅིག་ཚོ་བ་ཅིག་ྱུ། ཁོ་སེམས་ནམ་པ་ཇུག་པ་ཡོང་གོ་རེད།  ,འདིའི་ཚོར་བ་ཞིག་དོད། ཁོ་སེམས་ལ་མི་འདོད་པ་ཡོང་གི་ཡོད་རེད
STT_GR_0038_1126_3488036_to_3489444,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1126_3488036_to_3489444.wav,1.408,གཉིས་སུ་མེད་པའི་ཡེ་ཤེས་བྱུང་ལ།  ,དབྱིད་སུ་མེད་པའི་ཡེ་ཤེས་འདུག་ག་ལ།  ,གཉིན་སུ་མེད་པའི་ཡེ་ཤེས་ྟོག་ལ་
STT_GR_0035_1196_3209379_to_3212803,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0035_1196_3209379_to_3212803.wav,3.424,དེ་དེ་གིས་རང་ལ་དཔེ་ཕན་གི་ཡོད་རེད། རང་གིས་ཨ།  ,དེ་དེ་གིས་རང་ལ་དཔེ་ཕན་པི་ཡོད་རེད། རང་གི་ཨ།  ,དེ་དེ་རང་ལ་དཔེ་ཕན་གྱི་ཡོད་རེད། རང་གུ་གོན་ནག
STT_GR_0037_1435_4161823_to_4163871,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0037_1435_4161823_to_4163871.wav,2.048,ཁྱོད་ཚེ་འདི་རྟེན་ས་གལ་ཆུང་ཆུང་གཅིག་ལས་,ཁྱོད་ཚད་དེ་དེ་ཙ་ག་རེ་བྱུང་བྱུང་བྱས་ཡ་ནས།  ,ཆོས་ཚེ་དེ་ཏོག་ཙམ་གལ་ཆུང་ཆུང་བྱས་ནས་
STT_GR_0034_0593_1550536_to_1552200,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_0593_1550536_to_1552200.wav,1.664,ཧ་ཅང་དོན་དག་ཆེན་པོ་རེད།  ,ཧ་ཅང་གདོང་དག་བྱེད་དཔོས་རེད།  ,ཧ་ཅང་དོན་དག་ཆེན་པོ་རེད།
STT_GR_0038_0902_2932240_to_2934608,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_0902_2932240_to_2934608.wav,2.368,སེམས་ལ་ཚོར་བ་ཡོད་པའི་ཉོན་མོངས་པ། གཙོ་བོ་ཉོན་མོངས་པ་དེས།,ཆེབ་ལ་ཚོ་བ་ཡོད་པ་ཡུད་མ་ྱོག། ཨོ་ཡུད་མ་པ་ཅིག ,སེམས་ལ་ཚོར་བ་ཡོན་པ་ཉོན་མོངསད། ཨོ་ཉོན་མོངས་པ་དེ།
STT_GR_0034_0518_1347416_to_1351255,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_0518_1347416_to_1351255.wav,3.839,དེ་བདེ་བ་ཆུང་ཆུང་དེ་གིས་ཐོག་ལ་དེ་ནས་དཀའ་ངལ་མང་པོ་བརྒྱབ་ནས།  ,དེ་འདི་ཨ་ཆུང་ཆུང་དེ་ཐོག་དར། དེ་ལས་དཀའ་ངལ་མང་པོ་བརྒྱབ་ནས།  ,དེ་ནས་བདེ་བ་ཆུང་ཆུང་དེས་ྟོག་བྱག་ལ་དེ་ནས་དཀའ་ངལ་མང་པོ་བརྒྱབ་ནས།
STT_GR_0034_1660_4715552_to_4717504,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1660_4715552_to_4717504.wav,1.952,འུམ། བདག་གིས་རེད་ལ་མ་རེད་བསམས་ན།  ,ཨམ། བདག་གི་རེ་ལ་མ་རེད་བསམ་ན།  ,ཨུ། བདག་གི་རེ་ལབ་མ་རེད་བསམ་ན།
STT_GR_0034_0451_1203024_to_1205648,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_0451_1203024_to_1205648.wav,2.624,བྱང་ཆུབ་ཀི་སེམས་རིན་པོ་ཆེ་འདི།  ,བཟང་ཕྱོག་ཀི་སེ་རིམས་རིན་པོ་ཆེ་འདི།  ,བྱང་ཆུབ་ཀྱི་སེམས་རིན་པོ་ཆེ་དེ།
